jj,amount,label
2.148,174.466,Individuals
1.609,153.571,Individuals
4.094,272.325,Individuals
13.512,194.334,Individuals
8.154,118.723,Individuals
1.243,145.389,Individuals
1.624,146.248,Individuals
1.321,199.391,Individuals
124.006,4854.613,Individuals
3.325,290.735,Individuals
7.465,234.402,Individuals
13.405,441.281,Individuals
7.253,215.828,Individuals
0.898,52422.904,Individuals
5.099,142.527,Individuals
6.94,134.185,Individuals
3.919,145.218,Individuals
2.095,272.693,Individuals
172.964,6916.643,Individuals
2.506,289.201,Individuals
2.095,281.585,Individuals
6.912,154.698,Individuals
1.259,145.781,Individuals
1.236,145.739,Individuals
11.271,23023.9,Individuals
21.576,416.445,Individuals
2,203.673,Individuals
111.441,6710.105,Individuals
9.252,133.452,Individuals
5.703,133.639,Individuals
7.058,145.944,Individuals
2.319,232.51,Individuals
12.286,26508.402,Individuals
13.195,160.774,Individuals
12.422,164.927,Individuals
7.153,134.046,Individuals
3.527,140.448,Individuals
9.254,133.451,Individuals
9.242,133.464,Individuals
8.388,498.147,Individuals
3.105,143.911,Individuals
1.317,195.703,Individuals
2.22,141.011,Individuals
5.486,854.283,Individuals
3.34,1113.662,Individuals
15.026,121.315,Individuals
7.013,145.881,Individuals
9.332,133.43,Individuals
13.382,113.948,Individuals
2.228,140.891,Individuals
1.406,365.597,Individuals
2.222,141.215,Individuals
1.334,163.808,Individuals
9.928,209.05,Individuals
6.962,145.21,Individuals
14.838,119.596,Individuals
16.975,112.609,Individuals
3.137,182.5,Individuals
2.16,145.235,Individuals
3.64,142.017,Individuals
4.698,169.909,Individuals
7.067,137.686,Individuals
9.819,129.67,Individuals
1.941,929.944,Individuals
1238.567,6167.719,Individuals
29.049,2735.929,Individuals
2.052,194.713,Individuals
2.015,2964.757,Individuals
3.774,891.843,Individuals
2.157,145.227,Individuals
2.168,381.41,Individuals
9.262,126.268,Individuals
15.961,7272.727,Individuals
4.036,389.564,Individuals
3.884,307.563,Individuals
2.226,145.527,Individuals
6.109,155.595,Individuals
2.16,146.032,Individuals
12.739,480.897,Individuals
1.561,145.343,Individuals
13.412,138.607,Individuals
6.064,155.795,Individuals
331.092,7901.254,Individuals
2.751,162.042,Individuals
193.105,4677.843,Individuals
2.635,152.58,Individuals
7.232,7473.077,Individuals
7.614,673.135,Individuals
16.141,21534.356,Individuals
165.413,8167.142,Individuals
17.083,22851.573,Individuals
7.03,213.265,Individuals
8.166,2273.024,Individuals
22.169,29788.866,Individuals
1.309,214.361,Individuals
98.124,5943.991,Individuals
183.479,4923.444,Individuals
46.958,4629.888,Individuals
49.348,7596.78,Individuals
4.954,263.325,Individuals
0.878,748.514,Individuals
1.26,145.493,Individuals
7.031,213.464,Individuals
9.671,4865.857,Individuals
1.737,166.039,Individuals
117.793,43395.929,Individuals
1.315,213.511,Individuals
8.429,215.073,Individuals
8.079,1708.952,Individuals
7.518,161.995,Individuals
18.237,26648.882,Individuals
184.371,3907.273,Individuals
87.259,2810.403,Individuals
1.729,186.391,Individuals
7.016,150.925,Individuals
7.095,256.36,Individuals
7.152,172.185,Individuals
4.733,145.107,Individuals
24.857,787901.669,Individuals
2.969,173.07,Individuals
7.156,176.101,Individuals
11.154,48600.151,Individuals
14.909,148.833,Individuals
23.519,130.321,Individuals
22.041,119.405,Individuals
4.905,146.076,Individuals
6.373,144.03,Individuals
9.233,173.731,Individuals
6.977,307.914,Individuals
11.556,117.206,Individuals
23.417,131.352,Individuals
30.169,2092.122,Individuals
48.418,1971.33,Individuals
14.947,167.556,Individuals
2.098,139.356,Individuals
6.602,752.414,Individuals
9.785,138080.542,Individuals
1.41,145.611,Individuals
5.328,227.479,Individuals
3.954,664.491,Individuals
2.262,240.127,Individuals
9.748,217.622,Individuals
4.093,201.759,Individuals
1.237,145.742,Individuals
7.047,199.802,Individuals
16.031,207.957,Individuals
5.574,4083.438,Individuals
2.635,145.37,Individuals
1.65,138.809,Individuals
1.708,139.07,Individuals
10.027,135.637,Individuals
2.06,139.181,Individuals
3.645,1447.035,Individuals
128.518,4212.344,Individuals
5.97,290.726,Individuals
1.352,145.737,Individuals
2.6,176.036,Individuals
3.722,949.083,Individuals
26.419,33553.821,Individuals
9.114,121.93,Individuals
1.344,145.792,Individuals
11.68,140.731,Individuals
4.555,143.296,Individuals
1.365,146.256,Individuals
3.368,258.349,Individuals
1.924,198.971,Individuals
7.197,145.308,Individuals
6.805,176.303,Individuals
4.241,189.679,Individuals
3.967,172.648,Individuals
1.263,182.046,Individuals
4.951,145.919,Individuals
211.394,9827.15,Individuals
4.053,145.052,Individuals
1.374,145.795,Individuals
255.458,5647.337,Individuals
521.206,7658.476,Individuals
6.635,15628.914,Individuals
8.28,11284.855,Individuals
1.29,145.488,Individuals
4.834,145.268,Individuals
9.31,612.596,Individuals
254.126,5652.386,Individuals
2.04,346.222,Individuals
2.768,787.765,Individuals
1.364,147.717,Individuals
4.137,319.171,Individuals
10.243,141.496,Individuals
5.746,275.954,Individuals
6.686,145.739,Individuals
2.664,146.633,Individuals
5.258,14997.413,Individuals
6.638,154.167,Individuals
2.64,724.115,Individuals
0.947,432.145,Individuals
2.328,139.709,Individuals
1.565,179.421,Individuals
3.972,364.724,Individuals
2.178,518.632,Individuals
1.371,170.868,Individuals
4.86,144.372,Individuals
6.565,145.748,Individuals
14.978,138.34,Individuals
10.128,141.029,Individuals
3.709,709.576,Individuals
1.709,145.253,Individuals
4.63,122.588,Individuals
10.913,3151.096,Individuals
5.411,2742.805,Individuals
4.11,145.943,Individuals
11.98,150.229,Individuals
14.573,149.782,Individuals
1.332,147.896,Individuals
1.095,306.193,Individuals
1.25,158.775,Individuals
2.83,142.636,Individuals
1.458,148.189,Individuals
5.005,228.539,Individuals
6.755,140.921,Individuals
6.69,182.273,Individuals
1.678,582.173,Individuals
2.524,189.195,Individuals
2.855,180.845,Individuals
9.985,166.807,Individuals
7.603,125.755,Individuals
7.334,145.458,Individuals
2.637,230.988,Individuals
8.07,186.789,Individuals
6.664,156.269,Individuals
1.469,164.093,Individuals
2.74,145.11,Individuals
6.828,145.297,Individuals
20.245,128.036,Individuals
6.078,155.011,Individuals
1.515,179.885,Individuals
7.352,144.913,Individuals
12.692,117.484,Individuals
8.997,168.779,Individuals
1.547,145.854,Individuals
1.89,245.9,Individuals
17.056,27480.461,Individuals
6.709,150.903,Individuals
2.227,143.456,Individuals
7.355,144.91,Individuals
7.259,166.339,Individuals
14.494,128.433,Individuals
3.956,146.643,Individuals
3.16,144.836,Individuals
4.001,754.187,Individuals
28.449,1868.772,Individuals
2.147,207.359,Individuals
2.119,143.513,Individuals
2.693,320.468,Individuals
2.824,143.396,Individuals
2.821,153.109,Individuals
4.483,140.82,Individuals
148.541,5711.21,Individuals
2.718,760.34,Individuals
2.974,1353.934,Individuals
3.843,144.853,Individuals
2.201,143.35,Individuals
1.389,197.771,Individuals
16.393,125.289,Individuals
3.76,144.267,Individuals
1.3,214.011,Individuals
16.405,119.526,Individuals
1.261,145.8,Individuals
3.991,29813.538,Individuals
4.269,687.298,Individuals
6.318,140.97,Individuals
6.361,145.5,Individuals
6.488,147.968,Individuals
1.969,1011.542,Individuals
16.885,150.71,Individuals
6.972,145.868,Individuals
7.001,137.187,Individuals
9.164,624.722,Individuals
32.234,73119.466,Individuals
5.038,146.354,Individuals
3.146,170.811,Individuals
1.313,145.758,Individuals
40.721,5710.252,Individuals
3.758,764.592,Individuals
198.23,4603.946,Individuals
276.565,6926.842,Individuals
23.103,158294.938,Individuals
1.382,145.712,Individuals
3.555,510.366,Individuals
1.102,1346.093,Individuals
6.727,642.384,Individuals
2.218,144.943,Individuals
1.36,730053.78,Individuals
6.948,141.457,Individuals
3.804,170.999,Individuals
6.337,143.75,Individuals
3.909,203.915,Individuals
10.431,127.18,Individuals
4.877,145.206,Individuals
2.713,180.635,Individuals
4.898,145.739,Individuals
2.95,19264.112,Individuals
7.046,145.612,Individuals
6.977,753.619,Individuals
6.06,485644.398,Individuals
8.357,141.314,Individuals
7.662,649.773,Individuals
1.296,144.759,Individuals
10.579,127.164,Individuals
186.252,7522.904,Individuals
4.525,143.832,Individuals
7.173,143.837,Individuals
7.21,131.826,Individuals
22.196,102023.592,Individuals
1.282,144.674,Individuals
7.017,416.625,Individuals
8.536,979.432,Individuals
16.617,147.748,Individuals
1.241,166.874,Individuals
4.744,154.268,Individuals
1.291,724.409,Individuals
2.626,150.013,Individuals
6.975,364.227,Individuals
3.593,162.668,Individuals
3.287,140.744,Individuals
5.323,3180.154,Individuals
7.154,441.1,Individuals
4.178,143.973,Individuals
1.673,145.906,Individuals
1.917,155.666,Individuals
68.391,5461.177,Individuals
1.623,135.535,Individuals
1.433,171.817,Individuals
5.124,525.285,Individuals
4.8,169.59,Individuals
9.555,1219.22,Individuals
4.101,419.685,Individuals
70.916,4281.101,Individuals
4.06,137.384,Individuals
5.02,14964.752,Individuals
83.738,126.808,Individuals
6.381,558.691,Individuals
3.29,134.069,Individuals
14.281,20028.989,Individuals
5.57,148.898,Individuals
6.906,145.62,Individuals
3.165,143.864,Individuals
7.172,879.873,Individuals
5.084,174.527,Individuals
3.31,133.791,Individuals
4.094,137.371,Individuals
1.022,234.39,Individuals
216.578,9541.902,Individuals
5.08,677.103,Individuals
3.774,631.055,Individuals
4.056,218.912,Individuals
4.334,150.097,Individuals
3.345,135.293,Individuals
5.697,133.53,Individuals
3.269,992.306,Individuals
11.885,111.847,Individuals
10.267,109.79,Individuals
210.05,7710.964,Individuals
15.773,2480.476,Individuals
13.629,111.153,Individuals
1.309,188.456,Individuals
3.124,139.888,Individuals
8.032,133.159,Individuals
3.789,134.286,Individuals
6.932,133.695,Individuals
5.808,2544.852,Individuals
6.432,140.657,Individuals
3.285,137.834,Individuals
1.815,634.516,Individuals
18.543,111.112,Individuals
2.11,264.879,Individuals
7.331,125.175,Individuals
24.034,111.02,Individuals
6.44,195.302,Individuals
6.037,136.657,Individuals
3.097,5595.176,Individuals
3.634,163.161,Individuals
10.114,192.539,Individuals
6.553,142.924,Individuals
4.811,278.418,Individuals
10.541,201.586,Individuals
6.376,253.34,Individuals
8.832,125.16,Individuals
1.851,144.962,Individuals
2.504,212.754,Individuals
2.464,147.727,Individuals
6.11,7471.596,Individuals
13.594,2697.268,Individuals
6.445,252.486,Individuals
2.856,309.285,Individuals
2.421,284.722,Individuals
18.051,400.593,Individuals
0.819,33593.898,Individuals
4.071,315.967,Individuals
2.492,152.732,Individuals
3.74,230.077,Individuals
2.795,288.043,Individuals
4.553,207.611,Individuals
10.628,271.934,Individuals
4.564,212.075,Individuals
7.939,181.817,Individuals
16.508,408.004,Individuals
0.994,21790.051,Individuals
2.6,316.158,Individuals
4.636,154.857,Individuals
1.233,153.387,Individuals
9.606,11358.784,Individuals
5.691,232.045,Individuals
4.074,243.275,Individuals
3.895,707.001,Individuals
4.004,779.008,Individuals
1.615,145.67,Individuals
16.006,15517.463,Individuals
2.714,145.337,Individuals
1.243,147.719,Individuals
3.741,672.9,Individuals
1.184,153.4,Individuals
7.117,235.101,Individuals
8.604,384.675,Individuals
6.361,6423.39,Individuals
5.669,154.528,Individuals
0.844,27189.945,Individuals
5.271,146.054,Individuals
1.351,205.135,Individuals
2.356,149.111,Individuals
801.313,5490.35,Individuals
5.169,140.841,Individuals
5.47,10303.172,Individuals
3.801,145.739,Individuals
3.231,199.909,Individuals
1.229,146.584,Individuals
155.763,5724.019,Individuals
5.43,423.796,Individuals
241.164,7242.159,Individuals
773.599,5493.095,Individuals
6.376,1443.353,Individuals
1.567,252.437,Individuals
1.821,145.451,Individuals
7.054,145.26,Individuals
23.961,121.992,Individuals
25.969,153.647,Individuals
3.078,145.373,Individuals
6.924,222.538,Individuals
3.267,177.369,Individuals
3.142,150.72,Individuals
2.296,333.073,Individuals
3.774,190.421,Individuals
2.279,145.124,Individuals
6.071,143.498,Individuals
2.085,148.436,Individuals
5.075,169.607,Individuals
3.933,1299.662,Individuals
10.897,8844.737,Individuals
3.548,473.835,Individuals
8.369,135.053,Individuals
1497.541,1140.851,Individuals
9.85,125.492,Individuals
47.257,3139.647,Individuals
2.674,207.28,Individuals
2.242,142.787,Individuals
4.509,137.753,Individuals
10.978,17837.959,Individuals
19.612,111.971,Individuals
1.969,291.361,Individuals
105.005,3972.061,Individuals
123.327,7260.645,Individuals
2829.817,1140.68,Individuals
2146.134,1309.903,Individuals
390.218,7169.804,Individuals
2.457,150.318,Individuals
6.608,309.388,Individuals
1510.11,1139.163,Individuals
5.895,137.189,Individuals
14.077,123.314,Individuals
24.448,119.499,Individuals
18.811,115.54,Individuals
9.46,26527.441,Individuals
17.359,114.534,Individuals
4.558,2006.568,Individuals
2.03,175.867,Individuals
1.3,323.792,Individuals
27.723,342.953,Individuals
7.568,145.302,Individuals
2.994,137.692,Individuals
17.357,123.882,Individuals
14.325,123.104,Individuals
332.698,4216.35,Individuals
9.949,22153.95,Individuals
2.545,132.281,Individuals
4.829,144.315,Individuals
2.316,147.056,Individuals
31.223,2435.479,Individuals
5.132,147.641,Individuals
858.015,118.976,Individuals
12.368,201.998,Individuals
17.341,122.548,Individuals
4.082,140.538,Individuals
4640.176,68021.367,Individuals
0.784,1284.003,Individuals
7.934,139.319,Individuals
6.14,154.181,Individuals
6.993,148.667,Individuals
533.038,4273.51,Individuals
12.89,553.073,Individuals
15.108,128.071,Individuals
1.549,150.636,Individuals
6.975,148.613,Individuals
7.518,136.992,Individuals
2.018,273.879,Individuals
6.905,156.95,Individuals
2.465,157.08,Individuals
6.933,147.462,Individuals
6.724,148.398,Individuals
6.847,179.17,Individuals
2.572,193.202,Individuals
19.196,115.186,Individuals
1.697,145.194,Individuals
40.674,2634.496,Individuals
11.987,125.528,Individuals
1.265,1059.912,Individuals
6.776,146.33,Individuals
8.598,7965.789,Individuals
2.279,240.685,Individuals
1.263,159.396,Individuals
1.371,172.655,Individuals
4.877,146.09,Individuals
1.394,145.618,Individuals
2.756,3541.988,Individuals
2.3,270.026,Individuals
4.826,159.066,Individuals
10.073,125.525,Individuals
8.934,214.095,Individuals
11.455,159.654,Individuals
9.566,9520.815,Individuals
3.122,167.127,Individuals
1.966,192.604,Individuals
2.129,574.189,Individuals
11.477,159.731,Individuals
13.755,176.094,Individuals
6.043,142.864,Individuals
235.281,7790.353,Individuals
0.994,192.226,Individuals
5.252,222.775,Individuals
8.762,553.763,Individuals
1.576,162.332,Individuals
8.73,134.431,Individuals
4.236,602.978,Individuals
11.496,976.13,Individuals
10.255,184.048,Individuals
6.334,163.166,Individuals
31.757,2144.895,Individuals
3.356,144.644,Individuals
7.399,146.589,Individuals
13.135,12273.334,Individuals
1.803,377.979,Individuals
14.048,2221.17,Individuals
1.453,165.992,Individuals
1.024,192.143,Individuals
1.623,145.251,Individuals
6.492,220.967,Individuals
1.589,152.053,Individuals
3.109,145.101,Individuals
83.435,3323.758,Individuals
7.751,120.443,Individuals
12.217,11435.019,Individuals
7.729,228.34,Individuals
2.232,784.988,Individuals
5.169,149.287,Individuals
1.793,145.255,Individuals
28.928,436.888,Individuals
3.673,221.486,Individuals
15.055,4758.621,Individuals
4.608,210.569,Individuals
3.227,150.442,Individuals
1.342,183.284,Individuals
6.912,261.888,Individuals
8.067,3060.521,Individuals
7.215,139.369,Individuals
11.986,18719.301,Individuals
5.223,149.044,Individuals
84.804,7267.758,Individuals
16.674,132.599,Individuals
1.586,145.745,Individuals
3.193,225.284,Individuals
10.035,17443.806,Individuals
20.235,132.538,Individuals
4.925,467.798,Individuals
3.794,144.418,Individuals
7.792,46092.77,Individuals
41.266,121417.849,Individuals
3.211,169.016,Individuals
6.234,465.294,Individuals
13.266,19144.137,Individuals
128.272,2902.538,Individuals
6.267,221.065,Individuals
17.326,251.426,Individuals
3.69,1840.445,Individuals
6.84,549.341,Individuals
1.907,200.564,Individuals
3.517,210.911,Individuals
9.365,17446.654,Individuals
2.547,1018.385,Individuals
4.659,177.312,Individuals
4.688,145.989,Individuals
16.886,121.735,Individuals
3.191,831.037,Individuals
3.578,561.562,Individuals
4.595,297.786,Individuals
6.577,167.262,Individuals
3.776,167.704,Individuals
4.904,470.851,Individuals
20.281,29168.445,Individuals
4.19,224.619,Individuals
2.577,220.744,Individuals
1.95,148.078,Individuals
2.578,140.676,Individuals
3.297,196.567,Individuals
17.566,230.761,Individuals
30.571,3383.591,Individuals
1.742,148.724,Individuals
1.113,373.283,Individuals
74.688,5286.726,Individuals
3.773,526.195,Individuals
4.319,674.978,Individuals
15.244,131.061,Individuals
11.311,148.252,Individuals
8.468,120489.376,Individuals
37.826,3612.507,Individuals
1.404,149.656,Individuals
4.142,145.345,Individuals
1.199,382.695,Individuals
25.823,2479.113,Individuals
1.93,147.745,Individuals
2.342,191.057,Individuals
2.491,567.76,Individuals
3.574,526.255,Individuals
2.698,147.572,Individuals
25.96,77808.004,Individuals
2.963,164.882,Individuals
4.5,210.115,Individuals
6.961,207.866,Individuals
2.297,216.211,Individuals
3.228,136.408,Individuals
5.327,143.974,Individuals
455.377,7615.209,Individuals
1.377,145.797,Individuals
3.528,204.487,Individuals
5.757,1413.53,Individuals
2.51,167.693,Individuals
241.84,7713.678,Individuals
4.705,159.148,Individuals
6.883,149.68,Individuals
5.814,2171.125,Individuals
494.999,7373.981,Individuals
2.465,151.62,Individuals
3.733,896.321,Individuals
4.934,144.997,Individuals
0.896,5443.935,Individuals
7.174,426.306,Individuals
5.516,789.535,Individuals
6.368,124.952,Individuals
6.203,20139.232,Individuals
19.479,115.131,Individuals
1.779,144.344,Individuals
10.476,20368.098,Individuals
1.187,195.165,Individuals
7.66,254.209,Individuals
2.397,177.686,Individuals
3.366,714.005,Individuals
12.534,113.76,Individuals
21.382,210.012,Individuals
1.504,145.321,Individuals
5.223,339.277,Individuals
18.944,357.205,Individuals
2.231,149.132,Individuals
4.36,187.9,Individuals
2.743,133.879,Individuals
49.561,7458.918,Individuals
6.771,157.32,Individuals
75.434,134.933,Individuals
3.504,425.698,Individuals
3.947,145.935,Individuals
4.19,157.607,Individuals
3.255,174.959,Individuals
1.264,145.705,Individuals
11.16,605.304,Individuals
5.598,149.302,Individuals
4.069,4349.256,Individuals
6.98,640.195,Individuals
2.387,142.586,Individuals
1.491,145.298,Individuals
4.586,144.768,Individuals
95.8,4147.018,Individuals
17.715,84294.737,Individuals
8.315,5177.723,Individuals
8.723,568.527,Individuals
2.877,142.077,Individuals
183.596,6135.73,Individuals
27.757,2258.704,Individuals
1.493,143.975,Individuals
1.268,187.358,Individuals
4.8,150.191,Individuals
1.235,145.729,Individuals
1.318,145.685,Individuals
2.454,142.265,Individuals
3.197,183.034,Individuals
5.43,628.734,Individuals
2.964,284.383,Individuals
1.31,145.664,Individuals
5.16,683.437,Individuals
2.057,248.502,Individuals
1.546,1827.065,Individuals
3.884,290.099,Individuals
6.577,244.832,Individuals
3.837,199.296,Individuals
4.348,2691.197,Individuals
4.269,145.916,Individuals
4.165,1294.676,Individuals
1.696,432.031,Individuals
1.403,147.21,Individuals
201.132,8020.535,Individuals
3.418,6738.394,Individuals
5.935,133.4,Individuals
26.07,161.172,Individuals
8.427,5516.758,Individuals
4.282,145.927,Individuals
4.324,1232.845,Individuals
4.667,216.745,Individuals
5.385,218.716,Individuals
159.09,7324.754,Individuals
1.695,337.228,Individuals
3.013,948.16,Individuals
2.608,454.878,Individuals
3.726,966.445,Individuals
2.046,271.026,Individuals
6.781,144.576,Individuals
16.365,118.97,Individuals
5.35,216.513,Individuals
4.099,219.392,Individuals
8.773,232.775,Individuals
1.952,145.259,Individuals
5.378,218.609,Individuals
8.734,197.235,Individuals
3.313,177.011,Individuals
1.772,148.66,Individuals
3.14,168.515,Individuals
6.982,184.591,Individuals
44.27,7129.133,Individuals
2.003,145.984,Individuals
23.652,104.066,Individuals
3.932,673.598,Individuals
3.887,138.399,Individuals
1.358,178.904,Individuals
10.831,183.367,Individuals
13.979,23711.758,Individuals
16.807,190.769,Individuals
3.934,4946.228,Individuals
25.118,101.285,Individuals
7.101,195.177,Individuals
1.368,302.656,Individuals
1.235,151.911,Individuals
6.91,146.05,Individuals
4.213,135.355,Individuals
3.808,136.434,Individuals
502.669,5751.486,Individuals
25.581,423.193,Individuals
24.535,110.748,Individuals
25.347,113.137,Individuals
19.902,150.148,Individuals
10.808,220.25,Individuals
3.777,4371.518,Individuals
6.999,145.668,Individuals
3.017,2910.731,Individuals
5.496,149.993,Individuals
5.076,146.129,Individuals
1.923,219.346,Individuals
7.109,257.112,Individuals
2.82,200.534,Individuals
7.519,176.361,Individuals
6.937,145.99,Individuals
2.014,786.122,Individuals
5.306,142.232,Individuals
197.518,7646.287,Individuals
19.982,60303.848,Individuals
6.963,145.755,Individuals
9.119,192.752,Individuals
5.181,154.744,Individuals
215.731,6670.864,Individuals
4.695,153.518,Individuals
5.189,146.12,Individuals
3126.205,104.083,Individuals
6.966,600.177,Individuals
7.181,211.861,Individuals
6.869,147.72,Individuals
6.989,145.722,Individuals
13.187,20636.491,Individuals
5.192,145.979,Individuals
11.919,204.861,Individuals
6.07,142.727,Individuals
5.907,242.743,Individuals
37.039,3892.809,Individuals
1002.328,135.77,Individuals
7.521,211.783,Individuals
46.68,4270.435,Individuals
1.189,188.961,Individuals
6.306,6686.074,Individuals
7.195,610.588,Individuals
5.23,145.092,Individuals
11.882,14591.195,Individuals
10.187,287.69,Individuals
5.211,146.168,Individuals
6.923,137.947,Individuals
1.847,150.67,Individuals
9.497,19338.973,Individuals
4.246,145.542,Individuals
2.338,142.274,Individuals
6.628,153.935,Individuals
6.828,538.593,Individuals
7.178,133.445,Individuals
10.696,19212.179,Individuals
2.049,198.388,Individuals
6.746,598.137,Individuals
2.126,237.195,Individuals
17.08,542.998,Individuals
2.117,322.777,Individuals
24.437,3649.858,Individuals
10.377,16096.575,Individuals
0.91,39562.281,Individuals
4.404,149.625,Individuals
2.602,163.06,Individuals
1.516,641.261,Individuals
2.296,157.749,Individuals
10.664,118.541,Individuals
1.54,1007.317,Individuals
1.307,210.378,Individuals
2.075,347.474,Individuals
5.122,1162.472,Individuals
14.734,608.753,Individuals
6.696,159.078,Individuals
7.047,170.922,Individuals
19.385,116.555,Individuals
119.044,3207.399,Individuals
1.303,184.848,Individuals
4.427,147.332,Individuals
15.202,294.544,Individuals
174.112,4711.016,Individuals
2.855,689.978,Individuals
2.594,198.455,Individuals
233.73,7545.722,Individuals
3.187,233.553,Individuals
0.749,71844.976,Individuals
1.013,921.528,Individuals
19.472,116.555,Individuals
24.397,1067.749,Individuals
24.403,137.751,Individuals
18.816,158.939,Individuals
3.133,145.864,Individuals
2.521,154.288,Individuals
1.267,147.264,Individuals
0.81,12341.939,Individuals
15.759,5941.999,Individuals
18.158,141.681,Individuals
5.089,228.651,Individuals
7.455,864.67,Individuals
7.102,697.862,Individuals
2.492,257.251,Individuals
2.27,145.774,Individuals
17.716,142.361,Individuals
18.609,116.391,Individuals
2.175,3320.491,Individuals
2.219,163.428,Individuals
22.004,501.137,Individuals
19.26,139.609,Individuals
6.765,163.927,Individuals
31.692,153.39,Individuals
1.86,261.419,Individuals
5.173,143.963,Individuals
565.485,6844.712,Individuals
22.653,264.215,Individuals
319.575,7984.029,Individuals
4.976,145.639,Individuals
4.368,326.488,Individuals
6.929,150.44,Individuals
4.612,143.002,Individuals
4.855,336.097,Individuals
3.813,742.082,Individuals
5.415,754.534,Individuals
2.544,179.515,Individuals
23.687,146.158,Individuals
32.77,548.662,Individuals
2.082,270.071,Individuals
1.64,215.871,Individuals
7.24,179.979,Individuals
7.063,3585.622,Individuals
3.414,271.58,Individuals
5.533,880.729,Individuals
5.227,935.811,Individuals
4.123,983.444,Individuals
0.906,45552.269,Individuals
9.245,35932.798,Individuals
6.581,140.345,Individuals
7.152,159.056,Individuals
3.234,195.082,Individuals
13.863,159.441,Individuals
6.195,181.718,Individuals
4.641,580.986,Individuals
3.496,166.006,Individuals
4.788,143.21,Individuals
1.241,146.991,Individuals
2.218,156.826,Individuals
8.157,139.474,Individuals
6.897,145.497,Individuals
1.46,181.148,Individuals
7.175,362.26,Individuals
6.493,138.621,Individuals
13.041,327.462,Individuals
17.008,113.83,Individuals
6.176,143.83,Individuals
0.962,17249.973,Individuals
4.909,138.727,Individuals
23.454,20953.007,Individuals
1.414,146.946,Individuals
2.936,178.832,Individuals
13.606,118.835,Individuals
6.459,145.963,Individuals
16.501,129.391,Individuals
5.165,144.304,Individuals
2.104,457.471,Individuals
9.296,7859.494,Individuals
1.345,204.887,Individuals
1.304,186.388,Individuals
4.909,138.73,Individuals
1.619,527.995,Individuals
3.448,157.978,Individuals
3.641,13783.616,Individuals
1.356,145.803,Individuals
2.597,164.521,Individuals
10.512,13940.653,Individuals
1.854,201.602,Individuals
45.159,1887.695,Individuals
5.916,160.437,Individuals
8.849,504.001,Individuals
20.807,25806.907,Individuals
7.025,195.001,Individuals
1.293,144.452,Individuals
10.053,675.08,Individuals
1.79,151.214,Individuals
1.356,145.735,Individuals
12.434,2202.598,Individuals
7.23,283.767,Individuals
29.062,130.203,Individuals
13.7,8638.004,Individuals
3.822,304.684,Individuals
3.119,197.867,Individuals
1.633,144.549,Individuals
5.76,423.914,Individuals
1.234,145.721,Individuals
22.508,95593.65,Individuals
2.029,169.227,Individuals
4.178,150.419,Individuals
4.154,184.776,Individuals
2.569,144.137,Individuals
2.403,195.335,Individuals
8.736,191.61,Individuals
67.895,2069.318,Individuals
5.319,6653.315,Individuals
146.634,8354.833,Individuals
5.312,174.804,Individuals
1.967,474.874,Individuals
2.12,504.639,Individuals
18.881,205.762,Individuals
0.967,5579.986,Individuals
30.683,231.161,Individuals
6.848,160.2,Individuals
158.476,5788.74,Individuals
14.625,17006.16,Individuals
752.38,107.193,Individuals
18.268,140.062,Individuals
857.415,225.704,Individuals
4.149,136.168,Individuals
185.735,8875.875,Individuals
2.043,509.626,Individuals
202.022,6286.247,Individuals
7.019,145.774,Individuals
63.396,116.948,Individuals
917.238,107.315,Individuals
3.986,180.701,Individuals
2.529,644.341,Individuals
2.098,150.608,Individuals
6.735,144.951,Individuals
10.077,869.313,Individuals
7.012,258.556,Individuals
7.813,393.354,Individuals
8.296,3684.16,Individuals
5.213,146.336,Individuals
500.033,8291.444,Individuals
1.253,179.948,Individuals
6.797,796.714,Individuals
4.411,145.721,Individuals
7.02,174.683,Individuals
5.621,160.607,Individuals
7.497,145.684,Individuals
6.56,175.675,Individuals
7.562,146.2,Individuals
6.797,141.862,Individuals
1.246,177.893,Individuals
18.71,149.12,Individuals
5.312,184.619,Individuals
0.635,16829.95,Individuals
7.885,161.475,Individuals
17.641,21620.589,Individuals
10.718,118.497,Individuals
7.291,198.45,Individuals
2.453,809.639,Individuals
4.041,329.617,Individuals
7.05,145.754,Individuals
4.569,145.721,Individuals
32.469,2020.101,Individuals
5.479,144.501,Individuals
21.458,134.09,Individuals
16.521,319.132,Individuals
10.882,212.819,Individuals
1.233,145.553,Individuals
2.72,161.189,Individuals
1.463,144.598,Individuals
201.25,7648.091,Individuals
4.333,145.73,Individuals
6.062,400.532,Individuals
1.117,197.662,Individuals
17.982,302.541,Individuals
1.973,150.423,Individuals
1.847,428.076,Individuals
9.958,130.455,Individuals
7.044,164.355,Individuals
177.749,9251.178,Individuals
58.804,3103.529,Individuals
1.799,1032.049,Individuals
2.737,146.682,Individuals
3.199,295.502,Individuals
7.02,145.006,Individuals
4.185,169.093,Individuals
1.232,145.552,Individuals
24.484,31989.03,Individuals
1.946,284.692,Individuals
2.544,134.877,Individuals
9.866,130.453,Individuals
2.093,147.518,Individuals
13.578,155.4,Individuals
71.038,121.107,Individuals
1.29,204.059,Individuals
2.281,145.147,Individuals
2.196,260.937,Individuals
2.454,146.989,Individuals
4.211,762.08,Individuals
