jj,amount,label
1246.31,12612.9,Individuals
2.62,694.89,Individuals
8.76,153.1,Individuals
8.73,170.16,Individuals
0.92,3417.89,Individuals
16.86,34038.18,Individuals
129.51,2153.86,Individuals
8.52,186.51,Individuals
1546.83,7346.62,Individuals
10.62,560.19,Individuals
8.75,175.22,Individuals
8.73,171.01,Individuals
9.83,449.45,Individuals
8.63,212.16,Individuals
8.46,148.75,Individuals
4.76,862.85,Individuals
8.36,162.28,Individuals
8.72,314.92,Individuals
8.43,205.01,Individuals
122.45,3575.27,Individuals
2.54,444.01,Individuals
272,4675.54,Individuals
8.31,378.9,Individuals
4.44,209.77,Individuals
7.25,185.33,Individuals
7.63,1057.78,Individuals
9.84,249.46,Individuals
8.56,144.69,Individuals
8.6,768.61,Individuals
10.46,3682.95,Individuals
8.33,182.41,Individuals
282.65,11053.73,Individuals
2.96,396.95,Individuals
146.33,7940.41,Individuals
8.67,180.98,Individuals
8.82,2140.62,Individuals
13.15,170708.29,Individuals
3.96,546.91,Individuals
354.01,9270.03,Individuals
1.12,988.16,Individuals
7.33,154.04,Individuals
17.1,202923.95,Individuals
8.38,832.02,Individuals
8.65,142.17,Individuals
8.46,494.8,Individuals
137.66,4074,Individuals
7.9,143.83,Individuals
301.49,2895.11,Individuals
9.65,1464.21,Individuals
4.53,405.73,Individuals
8.65,495.72,Individuals
8.03,804.78,Individuals
6.32,252.69,Individuals
16.25,5763.54,Individuals
15.6,180.31,Individuals
17.54,17994.72,Individuals
5.33,162.92,Individuals
858.29,5670.14,Individuals
4.13,218.1,Individuals
11.48,1792.87,Individuals
36.18,3665.85,Individuals
7.73,324.14,Individuals
9.52,185.75,Individuals
8.47,182.13,Individuals
7.89,210.45,Individuals
233.46,3620.61,Individuals
8.22,146.83,Individuals
8.26,143.82,Individuals
11.27,1758.71,Individuals
9.61,179.15,Individuals
35.63,26116.33,Individuals
7.2,259.07,Individuals
1,27198.26,Individuals
11.21,1018.14,Individuals
12.58,15789.79,Individuals
130.63,105513.06,Individuals
8.7,178.91,Individuals
10.09,178.35,Individuals
361.33,5843.37,Individuals
8.66,147.59,Individuals
492.98,4059.61,Individuals
26.52,134.92,Individuals
14.83,50939.91,Individuals
12.67,15758.15,Individuals
530.35,5794.84,Individuals
8.6,158.48,Individuals
8.46,164.82,Individuals
144.03,2264.95,Individuals
22.71,745.9,Individuals
171.75,2716.41,Individuals
759.82,5809.27,Individuals
269.85,5683.5,Individuals
357.99,6639.15,Individuals
10.41,58820.78,Individuals
14.97,25061.52,Individuals
131.1,2911.53,Individuals
12.42,19073.36,Individuals
1.11,783.7,Individuals
6.23,140.78,Individuals
1.38,936.22,Individuals
10.17,4559.37,Individuals
6.82,545.47,Individuals
5.09,765.79,Individuals
87.86,51963.56,Individuals
1.02,966.99,Individuals
51.19,2853.61,Individuals
18.87,5507.44,Individuals
3.53,347.99,Individuals
17.18,51417.35,Individuals
8.43,191.79,Individuals
0.88,45910.7,Individuals
9.86,2885.65,Individuals
13.19,29738.11,Individuals
12.42,1982.74,Individuals
15.46,160.59,Individuals
10.23,2273.04,Individuals
9.22,184.19,Individuals
320.06,2701.44,Individuals
141.79,7514.64,Individuals
7.71,207.43,Individuals
41.36,40148.7,Individuals
10.4,8974.67,Individuals
23.48,139.26,Individuals
4.46,826.98,Individuals
1.47,176.02,Individuals
1.86,177.28,Individuals
9.69,167.9,Individuals
26.41,102524.64,Individuals
8.58,165.17,Individuals
4.08,176.35,Individuals
352.5,3468.88,Individuals
11.06,38692.84,Individuals
6.7,916.01,Individuals
2.58,185.04,Individuals
663.75,7399.7,Individuals
8.31,384.45,Individuals
4.71,172.67,Individuals
14.18,12149.41,Individuals
735.21,5749.25,Individuals
949.81,7305.99,Individuals
2.89,543.06,Individuals
6.5,159.95,Individuals
4.18,229.76,Individuals
3.96,891.14,Individuals
5.55,212.67,Individuals
5.27,300.32,Individuals
24.61,453.2,Individuals
6.36,143.86,Individuals
30.48,25940.78,Individuals
5.34,265.71,Individuals
62.4,1701.11,Individuals
7.22,145.8,Individuals
526.66,1651.4,Individuals
2.1,176.4,Individuals
6.13,175.64,Individuals
4.42,728.04,Individuals
12.95,170.01,Individuals
7.65,245.89,Individuals
7.7,920.7,Individuals
8.82,161.09,Individuals
6.23,755.81,Individuals
7.61,313.26,Individuals
10.22,86459.62,Individuals
2.1,191.01,Individuals
216.64,5183.27,Individuals
2.57,263.37,Individuals
7.02,142.38,Individuals
9.28,128.04,Individuals
8.58,281.08,Individuals
4.47,170.34,Individuals
6.9,513.4,Individuals
747.76,7150.13,Individuals
3.24,156.57,Individuals
269.76,1981.07,Individuals
4.35,241.13,Individuals
3.73,128.06,Individuals
6.28,2402.25,Individuals
4.09,285.98,Individuals
618.71,3968.83,Individuals
3.59,148.94,Individuals
7.87,750.42,Individuals
23.18,863.14,Individuals
1.2,193.98,Individuals
5.79,174.96,Individuals
5.77,961.46,Individuals
4.3,208.62,Individuals
4.14,172.71,Individuals
5.61,158.86,Individuals
5.06,610.66,Individuals
7.86,403.16,Individuals
14.6,171262.43,Individuals
5.9,9019.55,Individuals
6,122.37,Individuals
6.51,365,Individuals
7.09,304.76,Individuals
8.32,47163.45,Individuals
9.42,59935.74,Individuals
8.74,196.4,Individuals
17.47,632.19,Individuals
1.67,204.71,Individuals
10.01,188.59,Individuals
17.27,96.16,Individuals
8.61,183.88,Individuals
15.45,44721.7,Individuals
4.13,155.64,Individuals
4.59,166.71,Individuals
170.09,4760.78,Individuals
1.65,157.98,Individuals
20.94,13187.69,Individuals
30.21,90.55,Individuals
5.62,184.5,Individuals
5.12,9134.43,Individuals
19.23,148.92,Individuals
4.37,169.88,Individuals
2.66,152.44,Individuals
247.66,5114.08,Individuals
1.71,216.1,Individuals
20.83,125.49,Individuals
7.83,8859.28,Individuals
130.78,2549.7,Individuals
6.09,169.49,Individuals
257.99,2344.88,Individuals
3.08,191.16,Individuals
18.43,120.69,Individuals
23.36,138.3,Individuals
22.73,173.82,Individuals
5.53,367.49,Individuals
146.76,2554.32,Individuals
1.88,153.07,Individuals
4.61,142.97,Individuals
6.55,179.75,Individuals
16.22,435.49,Individuals
22.38,127.34,Individuals
23.59,146.3,Individuals
7.94,35701.49,Individuals
19.26,153.18,Individuals
2.67,168.83,Individuals
6.22,508.64,Individuals
4.34,146.26,Individuals
4.98,236.75,Individuals
1.8,244.05,Individuals
20.04,140.17,Individuals
5.08,201.62,Individuals
8.21,190.18,Individuals
257.57,4442.7,Individuals
4.45,169,Individuals
307.09,4609.44,Individuals
5.56,11600.58,Individuals
31.31,1459.88,Individuals
6.69,382.67,Individuals
49.55,2921.17,Individuals
2.45,196.83,Individuals
7.59,16106.34,Individuals
18.22,122.94,Individuals
2.29,149.21,Individuals
5.61,151.88,Individuals
5.35,511.69,Individuals
15.71,169.74,Individuals
5.1,744.34,Individuals
1.93,172.47,Individuals
4.2,143.34,Individuals
7.83,122.46,Individuals
6.86,148.56,Individuals
19.21,147.76,Individuals
16.99,11014.49,Individuals
4.11,142.12,Individuals
32.39,2510.42,Individuals
6.42,493.2,Individuals
373.84,6808.87,Individuals
4.55,143.12,Individuals
6.87,477.59,Individuals
22.1,167.99,Individuals
5.32,177.8,Individuals
2.26,173.18,Individuals
2.39,173.34,Individuals
2.29,220.69,Individuals
8.98,162.54,Individuals
11.91,42008.1,Individuals
5.62,185.22,Individuals
2.51,192.54,Individuals
13.29,134.73,Individuals
7.65,280.07,Individuals
9.77,15809.55,Individuals
19.13,43217,Individuals
2.44,190.51,Individuals
6.18,1008.91,Individuals
112.61,2220.94,Individuals
5.44,136.69,Individuals
376.08,7336.83,Individuals
21.07,137.39,Individuals
19.36,134.63,Individuals
2.76,110168.39,Individuals
63.81,1206.1,Individuals
2.79,158.87,Individuals
5.72,200.94,Individuals
421.85,5052.56,Individuals
4.44,167.58,Individuals
13.48,47398.79,Individuals
11.29,3889986.6,Individuals
393.03,6946.31,Individuals
39.55,1404.74,Individuals
8.96,384.13,Individuals
6.27,770.21,Individuals
4.91,343.48,Individuals
8.16,222.13,Individuals
76.81,3408.78,Individuals
12.23,34509.29,Individuals
5.1,156,Individuals
34.13,1621.48,Individuals
646.24,5535.88,Individuals
4.17,263.17,Individuals
7.03,181.51,Individuals
4.99,126.85,Individuals
7.99,192.29,Individuals
3.82,1213.52,Individuals
1.36,368.42,Individuals
4.52,142.73,Individuals
6.43,174.44,Individuals
6.27,170.63,Individuals
26.47,12394.24,Individuals
6.4,156.75,Individuals
6.46,324.55,Individuals
110.46,1620.81,Individuals
6.77,476.86,Individuals
5.39,145.91,Individuals
41.05,3799.44,Individuals
2.24,215.86,Individuals
10.74,186.24,Individuals
8.75,187.26,Individuals
3.99,177.47,Individuals
5.87,491.96,Individuals
11.17,20964.69,Individuals
5.39,174.83,Individuals
6.48,5144.96,Individuals
51.12,2446.48,Individuals
6.35,5944.63,Individuals
5.45,235.87,Individuals
20.14,155.54,Individuals
7.23,191.1,Individuals
6.86,246.52,Individuals
8.62,220.78,Individuals
93.4,2430.54,Individuals
7.21,248.17,Individuals
8.67,3795.16,Individuals
21.21,14424.28,Individuals
18.06,155.45,Individuals
19.25,155.49,Individuals
4.86,214.73,Individuals
9.9,520.49,Individuals
4.14,169.23,Individuals
8.78,189.08,Individuals
4.9,453.39,Individuals
8.44,165.7,Individuals
6.77,150.56,Individuals
7.28,151.57,Individuals
7.74,154.4,Individuals
11.05,12083.37,Individuals
2.45,159.94,Individuals
4.85,185.42,Individuals
10.47,688.39,Individuals
9.67,260.09,Individuals
13.66,5221.71,Individuals
142.48,4469.59,Individuals
165.94,5181.94,Individuals
7.36,1005.57,Individuals
7.38,196.78,Individuals
232.89,7273.87,Individuals
11.94,14121.97,Individuals
10.32,208.83,Individuals
6.61,151.37,Individuals
2.98,309.95,Individuals
9.65,798.5,Individuals
12.57,176.64,Individuals
17.75,129.34,Individuals
10.72,189.35,Individuals
9.91,223.26,Individuals
5.44,898.61,Individuals
4.57,1684.22,Individuals
3.31,218.35,Individuals
6.28,171.61,Individuals
21.66,1038.2,Individuals
17.23,178379.75,Individuals
18.58,10423.48,Individuals
17.84,129.35,Individuals
6.15,173.6,Individuals
4.66,1153.61,Individuals
3.52,219.48,Individuals
6.1,196.39,Individuals
18.4,124.26,Individuals
18.92,134.42,Individuals
15.28,179.81,Individuals
5.98,235.46,Individuals
20.7,160.3,Individuals
7.19,144.63,Individuals
18.26,130.09,Individuals
19.14,126.64,Individuals
15.1,5745.45,Individuals
20.14,145.6,Individuals
5.81,346.7,Individuals
11.16,222.49,Individuals
699.82,8782.08,Individuals
19.37,153.89,Individuals
6.82,292.46,Individuals
7.05,3625.26,Individuals
8.01,130.42,Individuals
4.1,275.29,Individuals
2.23,156.21,Individuals
3.78,182.28,Individuals
6.84,187.54,Individuals
20.85,3185.82,Individuals
6.67,8588.92,Individuals
1.19,309.43,Individuals
10.71,578.06,Individuals
29.09,987.98,Individuals
20.06,158.36,Individuals
18.45,125.67,Individuals
18.41,120.56,Individuals
92.98,2385.43,Individuals
195.2,3604.09,Individuals
9.67,275.03,Individuals
6.73,145.13,Individuals
16.62,116.16,Individuals
20.3,172.74,Individuals
15.83,76607.95,Individuals
4.07,147.94,Individuals
16.97,3316.4,Individuals
6.33,167,Individuals
7.22,622.8,Individuals
5,248.04,Individuals
18.04,177.06,Individuals
20.2,129.28,Individuals
19.67,412.97,Individuals
1.11,676.3,Individuals
3.28,154.75,Individuals
5.17,217,Individuals
21.18,108.87,Individuals
15.93,1147.19,Individuals
19.26,2383.34,Individuals
9.5,31352.61,Individuals
4.97,143.05,Individuals
5.06,147.15,Individuals
354.98,7195.35,Individuals
428.36,7779.23,Individuals
12.46,94789.99,Individuals
300.92,8541.24,Individuals
19.79,124.36,Individuals
144.28,3571.33,Individuals
16.88,129686.85,Individuals
5.39,187.72,Individuals
379,7123.18,Individuals
324.23,8476.86,Individuals
83.17,6918.56,Individuals
6.45,213.88,Individuals
6.93,146.17,Individuals
346.18,4663.92,Individuals
4.05,420.98,Individuals
5.48,259.02,Individuals
3.07,365.11,Individuals
288.15,4639.55,Individuals
11.04,13516.15,Individuals
416.82,6795.09,Individuals
336.62,124.24,Individuals
5.52,390.87,Individuals
5.14,934.47,Individuals
3.78,839.73,Individuals
2.34,177.46,Individuals
5.07,696.08,Individuals
3.88,148.43,Individuals
3.73,147.26,Individuals
3.09,149.09,Individuals
5.33,6371.5,Individuals
7.26,192.33,Individuals
6.23,985.66,Individuals
6.94,57559.53,Individuals
313.31,8092.18,Individuals
0.7,863783.93,Individuals
4.48,571.06,Individuals
11.18,8845.63,Individuals
7.21,187.68,Individuals
48.25,2989.95,Individuals
4.99,3457.78,Individuals
6.93,258.49,Individuals
7.09,148.48,Individuals
29.77,674.49,Individuals
8.61,135.36,Individuals
5.23,300.57,Individuals
2.9,247.95,Individuals
4.39,578.54,Individuals
47.54,2359.61,Individuals
247.39,5435.06,Individuals
5.6,153.91,Individuals
2.27,275.42,Individuals
8.92,20163.63,Individuals
8.2,181.85,Individuals
4.65,247.99,Individuals
5.28,535.7,Individuals
2.62,282.61,Individuals
6.58,13777.65,Individuals
2.26,146.64,Individuals
8.26,156.43,Individuals
6.48,141.77,Individuals
4.21,142.05,Individuals
4.52,20705.05,Individuals
7.13,268.65,Individuals
56.52,28779.97,Individuals
7.05,169.87,Individuals
420.15,10086.85,Individuals
3.3,199.79,Individuals
10.39,26442.84,Individuals
194.52,5737.26,Individuals
7.7,212.28,Individuals
9.37,115304.04,Individuals
657.44,3597.98,Individuals
12.68,14877.9,Individuals
3.18,171.56,Individuals
10.22,184.56,Individuals
3.59,612.54,Individuals
322.96,5834.11,Individuals
1.52,227.71,Individuals
2.71,153.05,Individuals
0.9,170431.54,Individuals
9.37,341.38,Individuals
260.35,1856.31,Individuals
30.84,3287.56,Individuals
5.01,264.34,Individuals
244.06,4900.93,Individuals
4.74,31522.85,Individuals
2.15,246.06,Individuals
2.75,190.11,Individuals
12.08,467.42,Individuals
7.37,170.23,Individuals
12.44,36348.31,Individuals
3.36,198.5,Individuals
5.64,142.35,Individuals
6.48,21049.2,Individuals
2.1,225.61,Individuals
4.07,4760.22,Individuals
294.86,8178.05,Individuals
2.87,151.4,Individuals
7.51,167.91,Individuals
7.14,1196.11,Individuals
55.5,179199.78,Individuals
5.53,286.01,Individuals
43.06,828163.14,Individuals
4.72,5648.21,Individuals
21.59,933.72,Individuals
40.29,1942.33,Individuals
6.53,1022.88,Individuals
5.47,785.55,Individuals
4.93,147.62,Individuals
6.36,161.17,Individuals
7.84,223.3,Individuals
5.4,822.53,Individuals
27.75,1052.6,Individuals
3.7,158.55,Individuals
6.1,270.17,Individuals
5.65,177.81,Individuals
9.82,6375.1,Individuals
9.67,1074.56,Individuals
1.33,521.56,Individuals
5.93,166.67,Individuals
7.43,189.85,Individuals
384.81,2887.68,Individuals
6.14,307.09,Individuals
5.82,479.81,Individuals
5.68,176.65,Individuals
5.26,363.41,Individuals
60.61,1582.9,Individuals
3.69,190.78,Individuals
2.03,148.7,Individuals
3.01,196.07,Individuals
7.45,244.93,Individuals
3.85,179.12,Individuals
7.16,593.89,Individuals
5.96,6688.72,Individuals
12.64,166.33,Individuals
12.56,151.84,Individuals
249.76,7778.62,Individuals
7.94,184.62,Individuals
1.21,183.84,Individuals
2.98,157.66,Individuals
1.57,158.78,Individuals
1.32,220.51,Individuals
3.87,162.93,Individuals
4.31,905.88,Individuals
1.79,152.05,Individuals
4.2,226.56,Individuals
1.91,164.21,Individuals
1.42,149.61,Individuals
571.61,4600.28,Individuals
2.88,181.07,Individuals
3.12,261.52,Individuals
10.87,243934.22,Individuals
10.66,23644.29,Individuals
0.89,287205.56,Individuals
5.9,150.09,Individuals
1.46,145.47,Individuals
1.44,152.31,Individuals
2.72,505.59,Individuals
12.85,242.3,Individuals
8.91,9003.84,Individuals
6.84,172.92,Individuals
1.45,144.66,Individuals
8.84,26903.08,Individuals
5.01,173.57,Individuals
326.55,7766.34,Individuals
17.08,122.55,Individuals
167.37,6572.99,Individuals
19.02,190.22,Individuals
5.54,145.58,Individuals
1.2,212.63,Individuals
0.81,2080.81,Individuals
6.14,158.56,Individuals
1.52,152.06,Individuals
6.01,227.07,Individuals
6.35,200.04,Individuals
19.2,112.72,Individuals
22.24,157.24,Individuals
8.65,205.65,Individuals
12.24,126.79,Individuals
8.57,120.19,Individuals
14.02,273.87,Individuals
9.95,16613.28,Individuals
2.64,144.55,Individuals
5.74,345.44,Individuals
2.95,1147.2,Individuals
13.93,162458.86,Individuals
7.66,231.45,Individuals
13.22,252.72,Individuals
6.52,206.71,Individuals
16.44,253.38,Individuals
489.78,7515.4,Individuals
75.34,2349.81,Individuals
6.73,579.29,Individuals
10.02,5552.57,Individuals
9.82,405.2,Individuals
6.6,28466.94,Individuals
409,6428.23,Individuals
7.69,219,Individuals
2.68,162.89,Individuals
15.88,123.04,Individuals
2.77,914.56,Individuals
19.07,250.38,Individuals
23.66,290.37,Individuals
3.65,662.28,Individuals
2.68,193.01,Individuals
2.94,161.51,Individuals
3.07,156.09,Individuals
13.79,46101.28,Individuals
3.25,235.1,Individuals
8.77,2609.8,Individuals
366.07,4860.89,Individuals
1.34,391,Individuals
3.19,173.67,Individuals
3.06,206.1,Individuals
2.73,194.1,Individuals
3.07,211.75,Individuals
5.76,864.6,Individuals
2.98,184.39,Individuals
45.08,1880.27,Individuals
8.38,190.23,Individuals
4.02,163.92,Individuals
8.98,537.79,Individuals
29.77,1776.22,Individuals
2.69,139.54,Individuals
11.56,218.24,Individuals
9.95,428.33,Individuals
7.18,148.62,Individuals
287.71,6229.8,Individuals
4,189.68,Individuals
2.63,4039.13,Individuals
8.64,199.69,Individuals
8.38,190.19,Individuals
3.08,798.11,Individuals
1.21,194.04,Individuals
3.68,622.13,Individuals
10.86,1655.74,Individuals
7.74,147.88,Individuals
2.82,172.13,Individuals
1.04,574.01,Individuals
1.17,177.02,Individuals
2.81,254.11,Individuals
277.23,5212.23,Individuals
7.32,173.83,Individuals
7.98,853.97,Individuals
3.91,1493.97,Individuals
8.52,7518.77,Individuals
2.39,166.13,Individuals
1.49,158.65,Individuals
1.22,188.23,Individuals
1.42,523.18,Individuals
306.9,5067.16,Individuals
7.52,159.19,Individuals
7.71,836.57,Individuals
5.48,156.89,Individuals
8.49,21931.08,Individuals
0.97,194.44,Individuals
1.22,190.01,Individuals
1.69,183.19,Individuals
1.98,530.63,Individuals
5.22,148.82,Individuals
418.48,6775.7,Individuals
7.35,291.76,Individuals
5.55,981.77,Individuals
4.96,674.62,Individuals
7.98,6254.15,Individuals
8.03,12315.68,Individuals
12.37,357352.34,Individuals
2.56,186.45,Individuals
2.49,167.14,Individuals
5.42,160.29,Individuals
10.9,28245.27,Individuals
1.51,163.15,Individuals
3.29,741.6,Individuals
3.02,174.97,Individuals
0.9,30144.81,Individuals
13.54,1572.2,Individuals
12.65,140960.55,Individuals
10.18,6502.57,Individuals
16.95,143.41,Individuals
11.69,4084.86,Individuals
8.09,178.61,Individuals
7.87,1065.81,Individuals
16.86,88134.79,Individuals
2.81,29712.91,Individuals
2.15,169.68,Individuals
2.28,160.08,Individuals
2.77,171.96,Individuals
20.65,1545.37,Individuals
11.77,3874.82,Individuals
1.45,148.18,Individuals
1.79,152.99,Individuals
1.29,211.8,Individuals
5.57,296.99,Individuals
1.35,168.52,Individuals
922.67,9163.93,Individuals
3.65,157.92,Individuals
3,219.14,Individuals
9.52,190.57,Individuals
8.82,18635.01,Individuals
88.73,2377.95,Individuals
52.21,1998.37,Individuals
200.81,6790.52,Individuals
3.18,427.64,Individuals
2.46,159.88,Individuals
3.47,2435.76,Individuals
7.61,898.6,Individuals
73.09,4491.84,Individuals
6.43,169.05,Individuals
5.61,146.87,Individuals
5.08,144.82,Individuals
4.96,161.98,Individuals
15.49,192.35,Individuals
1.57,212.95,Individuals
7.01,160.24,Individuals
1.48,147.3,Individuals
16.64,171.39,Individuals
6.02,146.89,Individuals
4.13,349.08,Individuals
1.23,1002.74,Individuals
1.44,152.07,Individuals
3.45,2793,Individuals
6.68,202.28,Individuals
3.46,1206.49,Individuals
276.11,4684.59,Individuals
4.5,5224.57,Individuals
7.66,230363.58,Individuals
157.83,6423.29,Individuals
